 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.48000000e+00  1.46561223e+00  9.31524528e-05  9.31524528e+07  1.69731143e+00  1.43465511e+01  9.68554469e-01  2.77180916e+10 
 1.49000000e+00  1.47537549e+00  9.46851935e-05  9.46851935e+07  1.67491244e+00  1.38020450e+01  9.78269077e-01  2.77714412e+10 
 1.50000000e+00  1.48513812e+00  9.62220313e-05  9.62220313e+07  1.65283976e+00  1.32695839e+01  9.87982931e-01  2.78183533e+10 
 1.51000000e+00  1.49490017e+00  9.77626600e-05  9.77626600e+07  1.63107744e+00  1.27493154e+01  9.97696087e-01  2.78586411e+10 
 1.52000000e+00  1.50466167e+00  9.93067650e-05  9.93067650e+07  1.60960971e+00  1.22413759e+01  1.00740860e+00  2.78921085e+10 
 1.53000000e+00  1.51442269e+00  1.00854023e-04  1.00854023e+08  1.58842099e+00  1.17458903e+01  1.01712054e+00  2.79185505e+10 
 1.54000000e+00  1.52418328e+00  1.02404099e-04  1.02404099e+08  1.56749583e+00  1.12629714e+01  1.02683196e+00  2.79377535e+10 
 1.55000000e+00  1.53394348e+00  1.03956650e-04  1.03956650e+08  1.54681891e+00  1.07927197e+01  1.03654293e+00  2.79494955e+10 
 1.56000000e+00  1.54370335e+00  1.05511321e-04  1.05511321e+08  1.52637509e+00  1.03352229e+01  1.04625352e+00  2.79535476e+10 
 1.57000000e+00  1.55346296e+00  1.07067746e-04  1.07067746e+08  1.50614937e+00  9.89055559e+00  1.05596378e+00  2.79496742e+10 
 1.58000000e+00  1.56322235e+00  1.08625544e-04  1.08625544e+08  1.48612689e+00  9.45877848e+00  1.06567380e+00  2.79376346e+10 
 1.59000000e+00  1.57298159e+00  1.10184325e-04  1.10184325e+08  1.46629298e+00  9.03993813e+00  1.07538364e+00  2.79171842e+10 
 1.60000000e+00  1.58274074e+00  1.11743682e-04  1.11743682e+08  1.44663321e+00  8.63406633e+00  1.08509339e+00  2.78880761e+10 
 1.61000000e+00  1.59249987e+00  1.13303198e-04  1.13303198e+08  1.42713335e+00  8.24117952e+00  1.09480311e+00  2.78500634e+10 
