 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.48000000e+00  1.46276808e+00  1.11566685e-04  1.11566685e+08  1.68048736e+00  1.52310223e+01  9.65142872e-01  3.27635929e+10 
 1.49000000e+00  1.47248894e+00  1.13373938e-04  1.13373938e+08  1.65830368e+00  1.46969593e+01  9.74807026e-01  3.28170028e+10 
 1.50000000e+00  1.48220913e+00  1.15185556e-04  1.15185556e+08  1.63647599e+00  1.41735412e+01  9.84470381e-01  3.28633913e+10 
 1.51000000e+00  1.49192869e+00  1.17001218e-04  1.17001218e+08  1.61498934e+00  1.36608734e+01  9.94132995e-01  3.29025952e+10 
 1.52000000e+00  1.50164768e+00  1.18820600e-04  1.18820600e+08  1.59382895e+00  1.31590543e+01  1.00379493e+00  3.29344429e+10 
 1.53000000e+00  1.51136615e+00  1.20643371e-04  1.20643371e+08  1.57298026e+00  1.26681747e+01  1.01345625e+00  3.29587546e+10 
 1.54000000e+00  1.52108414e+00  1.22469189e-04  1.22469189e+08  1.55242887e+00  1.21883180e+01  1.02311701e+00  3.29753426e+10 
 1.55000000e+00  1.53080172e+00  1.24297708e-04  1.24297708e+08  1.53216053e+00  1.17195601e+01  1.03277728e+00  3.29840121e+10 
 1.56000000e+00  1.54051894e+00  1.26128569e-04  1.26128569e+08  1.51216111e+00  1.12619693e+01  1.04243713e+00  3.29845613e+10 
 1.57000000e+00  1.55023585e+00  1.27961405e-04  1.27961405e+08  1.49241663e+00  1.08156061e+01  1.05209662e+00  3.29767825e+10 
 1.58000000e+00  1.55995251e+00  1.29795839e-04  1.29795839e+08  1.47291316e+00  1.03805229e+01  1.06175583e+00  3.29604624e+10 
 1.59000000e+00  1.56966899e+00  1.31631482e-04  1.31631482e+08  1.45363692e+00  9.95676395e+00  1.07141482e+00  3.29353837e+10 
 1.60000000e+00  1.57938534e+00  1.33467934e-04  1.33467934e+08  1.43457420e+00  9.54436524e+00  1.08107367e+00  3.29013256e+10 
 1.61000000e+00  1.58910164e+00  1.35304781e-04  1.35304781e+08  1.41571138e+00  9.14335393e+00  1.09073247e+00  3.28580655e+10 
 1.62000000e+00  1.59881793e+00  1.37141596e-04  1.37141596e+08  1.39703494e+00  8.75374822e+00  1.10039128e+00  3.28053800e+10 
 1.63000000e+00  1.60853430e+00  1.38977939e-04  1.38977939e+08  1.37853150e+00  8.37555699e+00  1.11005019e+00  3.27430465e+10 
