 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.58000000e+00  1.51224571e+00  4.38669710e-04  4.38669710e+08  1.26395612e+00  5.29375946e+00  9.14961221e-01  7.23226008e+11 
 1.59000000e+00  1.52148743e+00  4.43579118e-04  4.43579118e+08  1.24865088e+00  5.22886449e+00  9.24037473e-01  7.21874066e+11 
 1.60000000e+00  1.53073015e+00  4.48482068e-04  4.48482068e+08  1.23366472e+00  5.16474225e+00  9.33114986e-01  7.20490063e+11 
 1.61000000e+00  1.53997389e+00  4.53378426e-04  4.53378426e+08  1.21898775e+00  5.10137926e+00  9.42193785e-01  7.19073458e+11 
 1.62000000e+00  1.54921866e+00  4.58268061e-04  4.58268061e+08  1.20461048e+00  5.03876235e+00  9.51273896e-01  7.17623664e+11 
 1.63000000e+00  1.55846450e+00  4.63150845e-04  4.63150845e+08  1.19052377e+00  4.97687866e+00  9.60355341e-01  7.16140050e+11 
 1.64000000e+00  1.56771141e+00  4.68026650e-04  4.68026650e+08  1.17671885e+00  4.91571559e+00  9.69438144e-01  7.14621944e+11 
 1.65000000e+00  1.57695942e+00  4.72895353e-04  4.72895353e+08  1.16318731e+00  4.85526087e+00  9.78522329e-01  7.13068639e+11 
 1.66000000e+00  1.58620855e+00  4.77756831e-04  4.77756831e+08  1.14992100e+00  4.79550246e+00  9.87607919e-01  7.11479398e+11 
 1.67000000e+00  1.59545881e+00  4.82610964e-04  4.82610964e+08  1.13691214e+00  4.73642864e+00  9.96694934e-01  7.09853458e+11 
 1.68000000e+00  1.60471022e+00  4.87457633e-04  4.87457633e+08  1.12415319e+00  4.67802791e+00  1.00578340e+00  7.08190040e+11 
 1.69000000e+00  1.61396280e+00  4.92296721e-04  4.92296721e+08  1.11163691e+00  4.62028906e+00  1.01487333e+00  7.06488353e+11 
 1.70000000e+00  1.62321657e+00  4.97128113e-04  4.97128113e+08  1.09935633e+00  4.56320112e+00  1.02396476e+00  7.04747608e+11 
 1.71000000e+00  1.63247155e+00  5.01951693e-04  5.01951693e+08  1.08730471e+00  4.50675337e+00  1.03305770e+00  7.02967024e+11 
 1.72000000e+00  1.64172776e+00  5.06767351e-04  5.06767351e+08  1.07547557e+00  4.45093535e+00  1.04215217e+00  7.01145841e+11 
 1.73000000e+00  1.65098520e+00  5.11574973e-04  5.11574973e+08  1.06386266e+00  4.39573681e+00  1.05124820e+00  6.99283332e+11 
 1.74000000e+00  1.66024390e+00  5.16374450e-04  5.16374450e+08  1.05245993e+00  4.34114774e+00  1.06034580e+00  6.97378815e+11 
 1.75000000e+00  1.66950388e+00  5.21165673e-04  5.21165673e+08  1.04126156e+00  4.28715837e+00  1.06944500e+00  6.95431668e+11 
 1.76000000e+00  1.67876515e+00  5.25948534e-04  5.25948534e+08  1.03026192e+00  4.23375913e+00  1.07854581e+00  6.93441343e+11 
 1.77000000e+00  1.68802772e+00  5.30722924e-04  5.30722924e+08  1.01945559e+00  4.18094069e+00  1.08764826e+00  6.91407383e+11 
 1.78000000e+00  1.69729162e+00  5.35488737e-04  5.35488737e+08  1.00883730e+00  4.12869390e+00  1.09675236e+00  6.89329435e+11 
 1.79000000e+00  1.70655686e+00  5.40245868e-04  5.40245868e+08  9.98401980e-01  4.07700985e+00  1.10585814e+00  6.87207266e+11 
 1.80000000e+00  1.71582346e+00  5.44994211e-04  5.44994211e+08  9.88144731e-01  4.02587981e+00  1.11496561e+00  6.85040778e+11 
