 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.36000000e+00  1.31869307e+00  2.67438384e-04  2.67438384e+08  1.82617765e+00  8.13454941e+00  7.02939238e-01  6.50357760e+11 
 1.37000000e+00  1.32800976e+00  2.71862426e-04  2.71862426e+08  1.79705042e+00  8.02696201e+00  7.12106748e-01  6.50095554e+11 
 1.38000000e+00  1.33732643e+00  2.76286605e-04  2.76286605e+08  1.76873486e+00  7.92094497e+00  7.21274284e-01  6.49794911e+11 
 1.39000000e+00  1.34664312e+00  2.80710638e-04  2.80710638e+08  1.74119733e+00  7.81646387e+00  7.30441899e-01  6.49456447e+11 
 1.40000000e+00  1.35595987e+00  2.85134251e-04  2.85134251e+08  1.71440605e+00  7.71348540e+00  7.39609645e-01  6.49080747e+11 
 1.41000000e+00  1.36527674e+00  2.89557174e-04  2.89557174e+08  1.68833098e+00  7.61197728e+00  7.48777571e-01  6.48668372e+11 
 1.42000000e+00  1.37459375e+00  2.93979146e-04  2.93979146e+08  1.66294369e+00  7.51190820e+00  7.57945728e-01  6.48219852e+11 
 1.43000000e+00  1.38391094e+00  2.98399909e-04  2.98399909e+08  1.63821725e+00  7.41324780e+00  7.67114164e-01  6.47735688e+11 
 1.44000000e+00  1.39322836e+00  3.02819215e-04  3.02819215e+08  1.61412613e+00  7.31596665e+00  7.76282924e-01  6.47216352e+11 
 1.45000000e+00  1.40254604e+00  3.07236820e-04  3.07236820e+08  1.59064612e+00  7.22003616e+00  7.85452056e-01  6.46662283e+11 
 1.46000000e+00  1.41186403e+00  3.11652484e-04  3.11652484e+08  1.56775424e+00  7.12542858e+00  7.94621603e-01  6.46073890e+11 
 1.47000000e+00  1.42118235e+00  3.16065977e-04  3.16065977e+08  1.54542863e+00  7.03211695e+00  8.03791609e-01  6.45451546e+11 
 1.48000000e+00  1.43050103e+00  3.20477069e-04  3.20477069e+08  1.52364854e+00  6.94007509e+00  8.12962118e-01  6.44795592e+11 
 1.49000000e+00  1.43982013e+00  3.24885540e-04  3.24885540e+08  1.50239419e+00  6.84927752e+00  8.22133169e-01  6.44106333e+11 
 1.50000000e+00  1.44913966e+00  3.29291172e-04  3.29291172e+08  1.48164678e+00  6.75969950e+00  8.31304805e-01  6.43384038e+11 
 1.51000000e+00  1.45845966e+00  3.33693754e-04  3.33693754e+08  1.46138837e+00  6.67131695e+00  8.40477065e-01  6.42628940e+11 
 1.52000000e+00  1.46778017e+00  3.38093077e-04  3.38093077e+08  1.44160188e+00  6.58410644e+00  8.49649987e-01  6.41841232e+11 
 1.53000000e+00  1.47710121e+00  3.42488940e-04  3.42488940e+08  1.42227098e+00  6.49804517e+00  8.58823609e-01  6.41021070e+11 
 1.54000000e+00  1.48642282e+00  3.46881143e-04  3.46881143e+08  1.40338011e+00  6.41311095e+00  8.67997969e-01  6.40168568e+11 
 1.55000000e+00  1.49574502e+00  3.51269493e-04  3.51269493e+08  1.38491439e+00  6.32928215e+00  8.77173103e-01  6.39283804e+11 
 1.56000000e+00  1.50506785e+00  3.55653799e-04  3.55653799e+08  1.36685961e+00  6.24653774e+00  8.86349047e-01  6.38366810e+11 
 1.57000000e+00  1.51439133e+00  3.60033875e-04  3.60033875e+08  1.34920216e+00  6.16485719e+00  8.95525834e-01  6.37417580e+11 
 1.58000000e+00  1.52371549e+00  3.64409540e-04  3.64409540e+08  1.33192904e+00  6.08422054e+00  9.04703500e-01  6.36436064e+11 
 1.59000000e+00  1.53304036e+00  3.68780614e-04  3.68780614e+08  1.31502779e+00  6.00460830e+00  9.13882077e-01  6.35422171e+11 
 1.60000000e+00  1.54236597e+00  3.73146923e-04  3.73146923e+08  1.29848646e+00  5.92600150e+00  9.23061598e-01  6.34375768e+11 
 1.61000000e+00  1.55169233e+00  3.77508294e-04  3.77508294e+08  1.28229361e+00  5.84838161e+00  9.32242096e-01  6.33296677e+11 
 1.62000000e+00  1.56101949e+00  3.81864559e-04  3.81864559e+08  1.26643828e+00  5.77173060e+00  9.41423602e-01  6.32184682e+11 
 1.63000000e+00  1.57034746e+00  3.86215552e-04  3.86215552e+08  1.25090994e+00  5.69603087e+00  9.50606146e-01  6.31039522e+11 
 1.64000000e+00  1.57967627e+00  3.90561111e-04  3.90561111e+08  1.23569848e+00  5.62126524e+00  9.59789758e-01  6.29860897e+11 
 1.65000000e+00  1.58900595e+00  3.94901077e-04  3.94901077e+08  1.22079419e+00  5.54741697e+00  9.68974470e-01  6.28648469e+11 
 1.66000000e+00  1.59833651e+00  3.99235292e-04  3.99235292e+08  1.20618775e+00  5.47446972e+00  9.78160309e-01  6.27401861e+11 
 1.67000000e+00  1.60766799e+00  4.03563603e-04  4.03563603e+08  1.19187020e+00  5.40240755e+00  9.87347305e-01  6.26120662e+11 
 1.68000000e+00  1.61700040e+00  4.07885856e-04  4.07885856e+08  1.17783291e+00  5.33121490e+00  9.96535485e-01  6.24804426e+11 
 1.69000000e+00  1.62633377e+00  4.12201904e-04  4.12201904e+08  1.16406758e+00  5.26087659e+00  1.00572488e+00  6.23452681e+11 
 1.70000000e+00  1.63566812e+00  4.16511598e-04  4.16511598e+08  1.15056624e+00  5.19137780e+00  1.01491551e+00  6.22064928e+11 
 1.71000000e+00  1.64500347e+00  4.20814793e-04  4.20814793e+08  1.13732120e+00  5.12270407e+00  1.02410741e+00  6.20640645e+11 
 1.72000000e+00  1.65433985e+00  4.25111346e-04  4.25111346e+08  1.12432505e+00  5.05484127e+00  1.03330060e+00  6.19179298e+11 
 1.73000000e+00  1.66367728e+00  4.29401117e-04  4.29401117e+08  1.11157064e+00  4.98777563e+00  1.04249512e+00  6.17680341e+11 
 1.74000000e+00  1.67301578e+00  4.33683964e-04  4.33683964e+08  1.09905111e+00  4.92149368e+00  1.05169098e+00  6.16143226e+11 
 1.75000000e+00  1.68235536e+00  4.37959752e-04  4.37959752e+08  1.08675981e+00  4.85598229e+00  1.06088821e+00  6.14567409e+11 
 1.76000000e+00  1.69169606e+00  4.42228343e-04  4.42228343e+08  1.07469035e+00  4.79122863e+00  1.07008683e+00  6.12952360e+11 
 1.77000000e+00  1.70103789e+00  4.46489604e-04  4.46489604e+08  1.06283653e+00  4.72722018e+00  1.07928688e+00  6.11297571e+11 
 1.78000000e+00  1.71038088e+00  4.50743400e-04  4.50743400e+08  1.05119239e+00  4.66394469e+00  1.08848838e+00  6.09602566e+11 
 1.79000000e+00  1.71972504e+00  4.54989600e-04  4.54989600e+08  1.03975216e+00  4.60139022e+00  1.09769134e+00  6.07866912e+11 
 1.80000000e+00  1.72907039e+00  4.59228073e-04  4.59228073e+08  1.02851029e+00  4.53954512e+00  1.10689580e+00  6.06090229e+11 
